group,release_id,benchmark_slug,organization,model_name,release_date,benchmark_name,benchmark_release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,reverse_gap,coder,flagged_for_review,notes
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,frontiermath_tier_4,Anthropic,Claude Haiku 4.5,2025-10-15,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.0208333333333333,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,gpqa_diamond,Anthropic,Claude Haiku 4.5,2025-10-15,GPQA diamond,2023-11-20,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.7121212121212122,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,math_level_5,Anthropic,Claude Haiku 4.5,2025-10-15,MATH level 5,2021-03-05,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.9636087945413192,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,otis_mock_aime_2024_2025,Anthropic,Claude Haiku 4.5,2025-10-15,OTIS Mock AIME 2024-2025,2024-12-19,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.6666666666666666,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,scicode,Anthropic,Claude Haiku 4.5,2025-10-15,scicode,2024-07-18,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.43287037037037,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,simpleqa_verified,Anthropic,Claude Haiku 4.5,2025-10-15,SimpleQA Verified,2025-09-09,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.059,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,terminalbench,Anthropic,Claude Haiku 4.5,2025-10-15,Terminal Bench,2025-05-19,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.355,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,webdev_arena,Anthropic,Claude Haiku 4.5,2025-10-15,webdev_arena,2024-12-10,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,1322.3,,,,,,,,,,,,,
eligible,Anthropic | Claude Haiku 4.5 | 2025-10-15,weirdml,Anthropic,Claude Haiku 4.5,2025-10-15,WeirdML,2025-01-16,Anthropic / Claude Haiku,3,Anthropic | Claude 3.5 Haiku | 2024-10-22,Claude 3.5 Haiku,21,0.454,,,,,,,,,,,,,
eligible,Anthropic | Claude 3 Opus | 2024-02-29,gpqa_diamond,Anthropic,Claude 3 Opus,2024-02-29,GPQA diamond,2023-11-20,Anthropic / Claude Opus,1,,,13,0.4715909090909091,,,,,,,,,,,,,
eligible,Anthropic | Claude 3 Opus | 2024-02-29,math_level_5,Anthropic,Claude 3 Opus,2024-02-29,MATH level 5,2021-03-05,Anthropic / Claude Opus,1,,,13,0.3748111782477341,,,,,,,,,,,,,
eligible,Anthropic | Claude 3 Opus | 2024-02-29,mmlu,Anthropic,Claude 3 Opus,2024-02-29,MMLU,2020-09-07,Anthropic / Claude Opus,1,,,13,0.846,,,,,,,,,,,,,
eligible,Anthropic | Claude 3 Opus | 2024-02-29,wino_grande,Anthropic,Claude 3 Opus,2024-02-29,Winogrande,2019-07-24,Anthropic / Claude Opus,1,,,13,0.885,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,aider_polyglot,Anthropic,Claude Opus 4,2025-05-22,Aider polyglot,2024-12-21,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,72.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,arc_agi,Anthropic,Claude Opus 4,2025-05-22,ARC-AGI,2019-11-05,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.357,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,arc_agi_2,Anthropic,Claude Opus 4,2025-05-22,ARC-AGI-2,2025-03-24,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.0861,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,cybench,Anthropic,Claude Opus 4,2025-05-22,Cybench,2024-08-15,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.38,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,enigma_eval,Anthropic,Claude Opus 4,2025-05-22,enigma_eval,2025-02-13,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.0557,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,fictionlivebench,Anthropic,Claude Opus 4,2025-05-22,Fiction.LiveBench,2025-02-21,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.375,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,forecastbench,Anthropic,Claude Opus 4,2025-05-22,forecastbench,2024-09-30,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,61.1,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,frontiermath,Anthropic,Claude Opus 4,2025-05-22,FrontierMath-2025-02-28-Private,2025-02-28,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.0448275862068965,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,geobench,Anthropic,Claude Opus 4,2025-05-22,GeoBench,2025-03-01,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,2915.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,gpqa_diamond,Anthropic,Claude Opus 4,2025-05-22,GPQA diamond,2023-11-20,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.7626262626262627,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,hle,Anthropic,Claude Opus 4,2025-05-22,HLE,2025-01-24,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.1072,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,lech_mazur_writing,Anthropic,Claude Opus 4,2025-05-22,Lech Mazur Writing,2025-01-31,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,8.36,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,math_level_5,Anthropic,Claude Opus 4,2025-05-22,MATH level 5,2021-03-05,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.850453172205438,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,metr_time_horizons,Anthropic,Claude Opus 4,2025-05-22,METR Time Horizons,2025-03-19,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,100.366123,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,otis_mock_aime_2024_2025,Anthropic,Claude Opus 4,2025-05-22,OTIS Mock AIME 2024-2025,2024-12-19,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.6444444444444445,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,simplebench,Anthropic,Claude Opus 4,2025-05-22,SimpleBench,2024-10-31,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.588,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,swe_bench_verified,Anthropic,Claude Opus 4,2025-05-22,SWE-Bench verified,2024-08-13,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.7066115702479339,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,vpct,Anthropic,Claude Opus 4,2025-05-22,VPCT,2025-01-30,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.38,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4 | 2025-05-22,weirdml,Anthropic,Claude Opus 4,2025-05-22,WeirdML,2025-01-16,Anthropic / Claude Opus,2,Anthropic | Claude 3 Opus | 2024-02-29,Claude 3 Opus,24,0.434,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,ale_bench,Anthropic,Claude Opus 4.1,2025-08-05,ale_bench,2025-06-10,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,674.77,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,algotune,Anthropic,Claude Opus 4.1,2025-08-05,algotune,2025-07-19,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,1.34,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,cybench,Anthropic,Claude Opus 4.1,2025-08-05,Cybench,2024-08-15,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.42,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,deepresearchbench,Anthropic,Claude Opus 4.1,2025-08-05,DeepResearch Bench,2025-06-13,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.497,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,enigma_eval,Anthropic,Claude Opus 4.1,2025-08-05,enigma_eval,2025-02-13,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.071791,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,forecastbench,Anthropic,Claude Opus 4.1,2025-08-05,forecastbench,2024-09-30,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,62.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,frontiermath,Anthropic,Claude Opus 4.1,2025-08-05,FrontierMath-2025-02-28-Private,2025-02-28,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.0724137931034482,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,frontiermath_tier_4,Anthropic,Claude Opus 4.1,2025-08-05,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.0416666666666666,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,gpqa_diamond,Anthropic,Claude Opus 4.1,2025-08-05,GPQA diamond,2023-11-20,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.7727272727272727,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,hle,Anthropic,Claude Opus 4.1,2025-08-05,HLE,2025-01-24,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.1152,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,lech_mazur_writing,Anthropic,Claude Opus 4.1,2025-08-05,Lech Mazur Writing,2025-01-31,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,8.47,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,metr_time_horizons,Anthropic,Claude Opus 4.1,2025-08-05,METR Time Horizons,2025-03-19,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,113.68507,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,otis_mock_aime_2024_2025,Anthropic,Claude Opus 4.1,2025-08-05,OTIS Mock AIME 2024-2025,2024-12-19,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.6888888888888889,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,simplebench,Anthropic,Claude Opus 4.1,2025-08-05,SimpleBench,2024-10-31,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.6,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,swe_bench_verified,Anthropic,Claude Opus 4.1,2025-08-05,SWE-Bench verified,2024-08-13,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.7334710743801653,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,terminalbench,Anthropic,Claude Opus 4.1,2025-08-05,Terminal Bench,2025-05-19,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.38,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,vpct,Anthropic,Claude Opus 4.1,2025-08-05,VPCT,2025-01-30,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.35,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,webdev_arena,Anthropic,Claude Opus 4.1,2025-08-05,webdev_arena,2024-12-10,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,1386.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.1 | 2025-08-05,weirdml,Anthropic,Claude Opus 4.1,2025-08-05,WeirdML,2025-01-16,Anthropic / Claude Opus,3,Anthropic | Claude Opus 4 | 2025-05-22,Claude Opus 4,23,0.4276,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,ale_bench,Anthropic,Claude Opus 4.5,2025-11-24,ale_bench,2025-06-10,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,1025.38,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,algotune,Anthropic,Claude Opus 4.5,2025-11-24,algotune,2025-07-19,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,1.77,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,arc_agi,Anthropic,Claude Opus 4.5,2025-11-24,ARC-AGI,2019-11-05,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.8,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,arc_agi_2,Anthropic,Claude Opus 4.5,2025-11-24,ARC-AGI-2,2025-03-24,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.3764,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,balrog,Anthropic,Claude Opus 4.5,2025-11-24,Balrog,2024-11-20,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.435,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,cybench,Anthropic,Claude Opus 4.5,2025-11-24,Cybench,2024-08-15,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.82,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,enigma_eval,Anthropic,Claude Opus 4.5,2025-11-24,enigma_eval,2025-02-13,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.1191,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,forecastbench,Anthropic,Claude Opus 4.5,2025-11-24,forecastbench,2024-09-30,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,60.7,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,frontiermath,Anthropic,Claude Opus 4.5,2025-11-24,FrontierMath-2025-02-28-Private,2025-02-28,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.2068965517241379,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,frontiermath_tier_4,Anthropic,Claude Opus 4.5,2025-11-24,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.0416666666666666,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,gdpval,Anthropic,Claude Opus 4.5,2025-11-24,GDPval,2025-09-25,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.455,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,geobench,Anthropic,Claude Opus 4.5,2025-11-24,GeoBench,2025-03-01,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,3877.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,gpqa_diamond,Anthropic,Claude Opus 4.5,2025-11-24,GPQA diamond,2023-11-20,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.860479797979798,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,gso,Anthropic,Claude Opus 4.5,2025-11-24,GSO-Bench,2025-05-29,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.265,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,hle,Anthropic,Claude Opus 4.5,2025-11-24,HLE,2025-01-24,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.252,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,metr_time_horizons,Anthropic,Claude Opus 4.5,2025-11-24,METR Time Horizons,2025-03-19,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,292.994594,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,os_world,Anthropic,Claude Opus 4.5,2025-11-24,OSWorld,2024-04-11,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,66.3,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,otis_mock_aime_2024_2025,Anthropic,Claude Opus 4.5,2025-11-24,OTIS Mock AIME 2024-2025,2024-12-19,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.8611111111111112,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,rli,Anthropic,Claude Opus 4.5,2025-11-24,Remote Labor Index,2025-10-30,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.0375,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,simplebench,Anthropic,Claude Opus 4.5,2025-11-24,SimpleBench,2024-10-31,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.62,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,simpleqa_verified,Anthropic,Claude Opus 4.5,2025-11-24,SimpleQA Verified,2025-09-09,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.418,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,swe_bench_verified,Anthropic,Claude Opus 4.5,2025-11-24,SWE-Bench verified,2024-08-13,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.7665289256198347,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,terminalbench,Anthropic,Claude Opus 4.5,2025-11-24,Terminal Bench,2025-05-19,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.631,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,vending_bench_2,Anthropic,Claude Opus 4.5,2025-11-24,vending_bench_2,2025-11-18,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,4967.056666666668,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,vpct,Anthropic,Claude Opus 4.5,2025-11-24,VPCT,2025-01-30,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.4,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,webdev_arena,Anthropic,Claude Opus 4.5,2025-11-24,webdev_arena,2024-12-10,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,1512.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.5 | 2025-11-24,weirdml,Anthropic,Claude Opus 4.5,2025-11-24,WeirdML,2025-01-16,Anthropic / Claude Opus,4,Anthropic | Claude Opus 4.1 | 2025-08-05,Claude Opus 4.1,33,0.637,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,ale_bench,Anthropic,Claude Opus 4.6,2026-02-05,ale_bench,2025-06-10,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,996.5,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,algotune,Anthropic,Claude Opus 4.6,2026-02-05,algotune,2025-07-19,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,1.47,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,apex_agents,Anthropic,Claude Opus 4.6,2026-02-05,APEX-Agents,2026-01-20,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.324,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,arc_agi,Anthropic,Claude Opus 4.6,2026-02-05,ARC-AGI,2019-11-05,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.94,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,arc_agi_2,Anthropic,Claude Opus 4.6,2026-02-05,ARC-AGI-2,2025-03-24,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.6917,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,chess_puzzles,Anthropic,Claude Opus 4.6,2026-02-05,Chess Puzzles,2025-12-10,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.17,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,cybench,Anthropic,Claude Opus 4.6,2026-02-05,Cybench,2024-08-15,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.93,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,deepresearchbench,Anthropic,Claude Opus 4.6,2026-02-05,DeepResearch Bench,2025-06-13,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.5531381702863989,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,enigma_eval,Anthropic,Claude Opus 4.6,2026-02-05,enigma_eval,2025-02-13,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.076,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,forecastbench,Anthropic,Claude Opus 4.6,2026-02-05,forecastbench,2024-09-30,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,60.0,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,frontiermath,Anthropic,Claude Opus 4.6,2026-02-05,FrontierMath-2025-02-28-Private,2025-02-28,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.407,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,frontiermath_tier_4,Anthropic,Claude Opus 4.6,2026-02-05,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.229,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,gpqa_diamond,Anthropic,Claude Opus 4.6,2026-02-05,GPQA diamond,2023-11-20,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.9053030303030304,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,gso,Anthropic,Claude Opus 4.6,2026-02-05,GSO-Bench,2025-05-29,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.412,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,hle,Anthropic,Claude Opus 4.6,2026-02-05,HLE,2025-01-24,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,0.3444,,,,,,,,,,,,,
eligible,Anthropic | Claude Opus 4.6 | 2026-02-05,metr_time_horizons,Anthropic,Claude Opus 4.6,2026-02-05,METR Time Horizons,2025-03-19,Anthropic / Claude Opus,5,Anthropic | Claude Opus 4.5 | 2025-11-24,Claude Opus 4.5,33,718.80683,,,,,,,,,,,,,
